Dom	DistDiff
1argA02	0.1694
1argB01	0.2319
1argB02	0.3295
1arhA01	0.3126
1arhA02	0.2208
1arhB01	0.4027
1arhB02	0.128
1ariA01	0.312
1ariA02	0.4213
1ariB01	0.1379
1ariB02	0.1295
1arlA00	0.3504
1armA00	0.3655
1arpA01	0.3642
1arpA02	0.1437
1arsA01	0.8373
1arsA02	0.2177
1artA01	0.1586
1artA02	0.3503
1aruA01	0.2451
1aruA02	0.1651
1arvA01	0.2756
1arvA02	0.1462
1arwA01	0.3237
1arwA02	0.1562
1arxA01	0.3492
1arxA02	0.1916
1aryA01	0.3799
1aryA02	0.1691
1as0A01	0.2436
1as0A02	0.9914
1as2A01	3.5625
1as2A02	0.9109
1as3A01	2.3639
1as3A02	1.0532
1as4A01	3.2778
1as4A02	0.6783
1as6A01	0.0759
1as6A02	0.1574
1as6B01	0.2117
1as6B02	0.1848
1as6C01	0.0763
1as6C02	0.1498
1as7A01	0.1068
1as7A02	0.0659
1as7B01	0.1989
1as7B02	0.2662
1as7C01	0.0552
1as7C02	0.4048
1as8A01	0.1566
1as8A02	0.0616
1as8B01	0.1395
1as8B02	0.263
1as8C01	0.0962
1as8C02	0.2921
1asaA01	0.4474
1asaA02	0.3805
1asbA01	0.25
1asbA02	0.3058
1ascA01	0.1947
1ascA02	0.2836
1asdA01	0.248
1asdA02	0.4385
1aseA01	0.2652
1aseA02	0.394
1asfA01	0.7102
1asfA02	0.3983
1asgA01	0.4123
1asgA02	0.4539
1askA00	0.1752
1askB00	0.2979
1aslA01	0.4088
1aslA02	0.5766
1aslB01	0.1335
1aslB02	0.5034
1asmA01	0.2025
1asmA02	0.3879
1asmB01	0.1343
1asmB02	0.3594
1asnA01	0.4404
1asnA02	0.2112
1asnB01	0.4119
1asnB02	0.2022
1astA00	0.7185
1at1A01	0.4982
1at1A02	0.5537
1at1B01	0.3509
1at1B02	0.5851
1at1C01	0.4369
1at1C02	0.7185
1at1D01	0.4927
1at1D02	0.2966
1at5A00	0.4203
1at6A00	0.191
1at9A00	0.5735
1athA01	4.9756
1athA02	0.8945
1athB01	7.0817
1athB02	1.9415
1atjA01	0.111
1atjA02	0.1792
1atjB01	0.1111
1atjB02	0.1792
1atjC01	0.111
1atjC02	0.1792
1atjD01	0.111
1atjD02	0.1792
1atjE01	0.1111
1atjE02	0.1792
1atjF01	0.1111
1atjF02	0.1793
1atkA00	0.5271
1atnA01	0.8632
1atnA02	0.6395
1atnA03	0.4152
1atnA04	0.5639
1atnD00	0.6121
1atpE01	0.7216
1atpE02	0.2166
1atrA01	0.6061
1atrA02	0.3214
1atrA03	0.3592
1atrA04	0.3887
1atsA01	0.5593
1atsA02	0.1601
1atsA03	0.3403
1atsA04	0.4017
1atuA01	0.9811
1atuA02	2.5069
1atyA00	5.9706
1au0A00	0.3981
1au2A00	0.4189
1au3A00	0.3361
1au4A00	0.1859
1au9A00	0.5627
1aucA00	0.3807
1audA00	0.5619
1aueA00	0.1988
1aueB00	0.3784
1auiA00	0.7255
1auiB00	0.5985
1aujA01	0.0828
1aujA02	0.0375
1aukA01	0.4933
1aukA02	0.2975
1ausL01	0.3443
1ausL02	0.7143
1ausM01	0.3443
1ausM02	0.7141
1ausN01	0.3444
1ausN02	0.7142
1ausO01	0.3443
1ausO02	0.7143
1av1A00	10.8485
1av1B00	10.1444
1av1C00	10.8485
1av1D00	10.1444
1av4A01	0.5433
1av4A02	0.1512
1av4A03	0.5019
1av5A00	0.4206
1av5B00	0.2678
1av7A00	0.326
1av8A00	0.1217
1av8B00	0.3504
1avdA00	0.581
1avdB00	0.4181
1aveA00	1.2029
1aveB00	0.4134
1avgH01	0.7086
1avgH02	0.5761
1avgL00	0.5574
1avhA01	0.3512
1avhA02	0.5989
1avhA03	3.675
1avhA04	0.2065
1avhB01	0.3917
1avhB02	0.3482
1avhB03	3.5419
1avhB04	0.2366
1avkA01	0.4957
1avkA02	0.1694
1avkA03	0.3478
1avlA01	0.494
1avlA02	0.3909
1avlA03	1.3025
1avnA00	0.1582
1avrA01	0.137
1avrA02	0.1891
1avrA03	3.7349
1avrA04	0.1783
1avsA00	0.388
1avsB00	0.44
1avtA00	0.2402
1avwA01	0.1941
1avwA02	0.1842
1avxA01	0.1185
1avxA02	0.4888
1avzC00	0.2542
1aw0A00	0.3343
1aw3A00	0.7133
1aw5A00	3.4793
1aw7A01	0.3218
1aw7A02	0.1245
1aw7B01	0.4973
1aw7B02	0.1927
1aw7C01	0.7028
1aw7C02	0.368
1aw7D01	0.6563
1aw7D02	0.296
1aw8B00	0.0624
1aw8E00	0.1414
1awbA01	0.516
1awbA02	0.4369
1awbB01	0.3312
1awbB02	0.1295
1aweA00	3.6805
1awfH01	4.205
1awfH02	0.3692
1awhB01	4.11
1awhB02	0.3873
1awhD01	4.3245
1awhD02	0.321
1awiA00	0.5129
1awiB00	0.6806
1awjA00	5.1069
1awoA00	0.7899
1awqA00	0.6219
1awrA00	0.2088
1awrB00	0.3132
1awrC00	0.2721
1awrD00	0.3907
1awrE00	0.2285
1awrF00	0.3388
1awsA00	0.2756
1awtA00	0.3774
1awtB00	0.555
1awtC00	0.2822
1awtD00	0.2012
1awtE00	0.3245
1awtF00	0.239
1awuA00	0.2793
1awvA00	0.2721
1awvB00	0.3154
1awvC00	0.5146
1awvD00	0.3397
1awvE00	0.234
1awvF00	0.2794
1awwA00	0.8813
1awxA00	0.7743
1awzA00	0.6246
1ax0A00	0.3806
1ax1A00	0.4022
1ax2A00	0.3572
1ax9A00	0.4575
1axbA00	0.3831
1axcA00	0.4186
1axcC00	0.6506
1axcE00	0.9696
1axeA01	0.1934
1axeA02	0.2497
1axeB01	0.2364
1axeB02	0.3595
1axgA01	0.4705
1axgA02	0.3757
1axgB01	0.3815
1axgB02	0.3825
1axgC01	0.5184
1axgC02	0.385
1axgD01	0.5051
1axgD02	0.5409
1axiA00	5.4702
1axjA00	2.1598
1axkB02	0.1688
1axkB02	0.1688
1axmA00	0.3319
1axmB00	0.2618
1axmC00	0.3011
1axmD00	0.7017
1axmE00	0.4099
1axmF00	0.4174
1axqA00	0.035
1axrA01	6.8776
1axrA02	0.2907
1axsA01	0.5249
1axsA02	0.723
1axsB02	0.5389
1axsH02	0.636
1axsL01	0.5585
1axsL02	0.1739
1axtH01	18.9038
1axwA00	0.2831
1axwB00	0.2389
1axxA00	0.8522
1axyA00	0.3432
1axzA00	0.2942
1ay4A01	0.6852
1ay4A02	0.2138
1ay4B01	0.5272
1ay4B02	0.2048
1ay5A01	0.3243
1ay5A02	0.1914
1ay5B01	0.4621
1ay5B02	0.208
1ay6H01	4.368
1ay6H02	0.3086
1ay7A00	0.1471
1ay7B00	0.2743
1ay8A01	0.5463
1ay8A02	0.2533
1ay8B01	0.2535
1ay8B02	0.1463
1ayiA00	0.2523
1aykA00	0.8296
1aylA01	0.2636
1aylA02	3.9131
1aylA03	0.6517
1aypA00	0.36
1aypB00	0.5025
1aypC00	0.4241
1aypD00	0.3289
1aypE00	0.3862
1aypF00	0.2613
1ayrA01	6.7573
1ayrA02	0.7429
1ayrB01	5.1197
1ayrB02	1.1932
1ayrC01	6.6485
1ayrC02	0.7189
1ayrD01	5.0892
1ayrD02	1.1363
1ayuA00	0.2987
1ayvA00	0.4864
1aywA00	0.2393
1ayyB00	0.3197
1ayyD00	0.476
1az0A00	0.551
1az0B00	0.2006
1az1A00	0.4651
1az2A00	0.4923
1az3A00	0.8576
1az3B00	0.3576
1az4A00	1.0833
1az4B00	0.4894
1az8A01	0.1865
1az8A02	0.0376
1azdA00	0.6078
1azdB00	0.6075
1azdC00	0.6074
1azdD00	0.6079
1azeA00	0.5786
1azfA00	0.2969
1azgB00	0.2724
1aziA00	0.4114
1azlA00	0.6202
1azmA00	0.2699
1aznA00	0.4076
1aznB00	0.3191
1aznC00	0.2038
1aznD00	0.3681
1azpA00	0.176
1azqA00	0.5115
1azrA00	0.2611
1azrB00	0.4652
1azrC00	0.298
1azrD00	0.2464
1azsA00	0.4228
1azsB00	0.5003
1azsC01	2.8182
1azsC02	0.2081
1aztA01	1.8606
1aztA02	0.2443
1aztB01	0.7534
1aztB02	0.2929
1azuA00	0.5003
1azvA00	0.283
1azvB00	0.2483
1azxI01	5.4185
1azxI02	0.7696
1azxL01	7.8921
1azxL02	3.9695
1azzC00	0.3892
1azzD00	0.3829
1b00A00	3.2523
1b00B00	3.1519
1b05A01	0.0641
1b05A02	0.027
1b05A03	0.1368
1b07A00	0.3711
1b08A00	0.2313
1b08B00	0.1803
1b08C00	0.2443
1b09A00	0.5271
1b09B00	0.4169
1b09C00	0.5467
1b09D00	0.4976
1b09E00	0.2017
1b0cA00	0.3107
1b0cB00	0.2817
1b0cC00	0.2866
1b0cD00	0.2887
1b0cE00	0.1166
1b0dA00	0.2879
1b0eA01	0.1615
1b0eA02	0.3765
1b0fA01	0.8588
1b0fA02	0.3872
1b0gA01	0.4381
1b0gA02	0.3817
1b0gB00	0.3061
1b0gD01	0.435
1b0gD02	0.302
1b0gE00	0.3072
1b0hA01	0.132
1b0hA02	0.0269
1b0hA03	0.2018
1b0lA01	0.3149
1b0lA02	0.0755
1b0lA03	0.344
1b0lA04	0.0937
1b0oA00	3.1722
1b0pA01	0.4775
1b0pA02	0.6925
1b0pA03	0.5163
1b0pA04	0.3729
1b0pA05	0.428
1b0pA06	0.9809
1b0pA07	12.9276
1b0pB01	0.4843
1b0pB02	0.6152
1b0pB03	0.6624
1b0pB04	0.4906
1b0pB05	0.4092
1b0pB06	0.3699
1b0pB07	12.9246
1b0rA01	0.6068
1b0rA02	0.4321
1b0rB00	0.4673
1b0tA00	0.0817
1b0vA00	0
1b0vB00	0.0707
1b0vC00	0.1663
1b0vD00	0.0549
1b13A00	0.3298
1b1eA00	0.3596
1b1gA00	0.6844
1b1hA01	0.0622
1b1hA02	0.0214
1b1hA03	0.2032
1b1iA00	0.4912
1b1jA00	0.3034
1b20A00	0.233
1b20B00	0.6942
1b20C00	0.5198
1b21A00	0.4828
1b21B00	0.2482
1b21C00	0.1763
1b22A00	4.7913
1b24A01	0.5171
1b24A02	0.3223
1b27A00	0.4531
1b27B00	0.5757
1b27C00	0.5244
1b27D00	0.1744
1b27E00	0.2162
1b27F00	0.1634
1b2hA01	0.0482
1b2hA02	0.0178
1b2hA03	0.2256
1b2iA00	0.6439
1b2jA00	0.2931
1b2kA00	0.9814
1b2kB00	0.5565
1b2mA00	0.3202
1b2mB00	0.1695
1b2oA00	0.3383
1b2oB00	0.4439
1b2rA01	1.4604
1b2rA02	0.1719
1b2sA00	0.4759
1b2sB00	0.5426
1b2sC00	0.3859
1b2sD00	0.5125
1b2sE00	0.2416
1b2sF00	0.2447
1b2tA00	1.2233
1b2uA00	0.3024
1b2uB00	0.3497
1b2uC00	0.4234
1b2uD00	0.4015
1b2uE00	0.188
1b2uF00	0.1781
1b2vA00	0.1192
1b2xA00	0.1524
1b2xB00	0.5305
1b2xC00	0.4457
1b2yA01	0.4886
1b2yA02	0.124
1b2zA00	0.2092
1b2zB00	0.1481
1b2zC00	0.4396
1b32A01	0.077
1b32A02	0.0167
1b32A03	0.2034
1b34A00	0.2942
1b34B00	0.5214
1b37A01	0.1647
1b37A02	0.3369
1b37B01	0.4976
1b37B02	0.1172
1b37C01	0.4293
1b37C02	0.1297
1b38A01	0.3474
1b38A02	4.3104
1b39A01	0.4237
1b39A02	4.3296
1b3aA00	0.3364
1b3aB00	0.3426
1b3dA00	0.6613
1b3dB00	0.5461
1b3eA01	0.4046
1b3eA02	0.4596
1b3fA01	0.1307
1b3fA02	0.013
1b3fA03	0.3583
1b3gA01	0.0846
1b3gA02	0.0177
1b3gA03	0.3142
1b3hA01	0.0546
1b3hA02	0.0178
1b3hA03	0.2658
1b3kA01	2.1331
1b3kA02	0.4735
1b3kB01	1.6669
1b3kB02	0.3981
1b3kC01	2.1331
1b3kC02	0.4758
1b3kD01	1.667
1b3kD02	0.3878
1b3lA01	0.1586
1b3lA02	0.1179
1b3lA03	0.1821
1b3lC01	0.4105
1b3lC02	0.0551
1b3lC03	0.2402
1b3nA01	0.2261
1b3nA02	0.3982
1b3oA00	0.4777
1b3oB00	7.887
1b3qA01	0.1924
1b3qA02	0.436
1b3qA03	3.4296
1b3qA04	0.5009
1b3qB01	0.425
1b3qB02	2.5931
1b3qB03	3.5277
1b3qB04	0.4728
1b3sA00	0.4668
1b3sB00	0.5715
1b3sC00	0.4661
1b3sD00	0.1706
1b3sE00	0.473
1b3sF00	0.1582
1b3uA00	6.6397
1b3uB00	6.4897
1b40A01	0.134
1b40A02	0.063
1b40A03	0.2391
1b41A00	0.2093
1b46A01	0.1509
1b46A02	0.0083
1b46A03	0.2729
1b47A01	0.2146
1b47A02	0.1961
1b47A03	0.5312
1b47B01	0.2438
1b47B02	0.1102
1b47B03	0.4578
1b47C01	0.3125
1b47C02	0.2372
1b47C03	0.6131
1b4dA01	5.3481
1b4dA02	0.3578
1b4hA01	0.076
1b4hA02	0.0213
1b4hA03	0.3218
1b4kA00	0.2015
1b4kB00	0.5636
1b4lA00	0.3179
1b4sA00	0.5006
1b4sB00	0.2942
1b4sC00	0.37
1b4tA00	0.279
1b4vA01	0.3427
1b4vA02	0.1252
1b4xA01	0.305
1b4xA02	0.4036
1b4zA01	0.1474
1b4zA02	0
1b4zA03	0.3258
1b50A00	1.2561
1b50B00	1.256
1b51A01	0.1392
1b51A02	0.0131
1b51A03	0.2632
1b52A01	0.3649
1b52A02	0.0884
1b52A03	0.1485
1b53A00	1.1829
1b53B00	1.1854
1b55A00	0.5911
1b55B00	6.7249
1b57A00	0.8883
1b57B00	0.8802
1b58A01	0.1551
1b58A02	0.0865
1b58A03	0.2702
1b59A01	0.0044
1b59A02	0.1476
1b5aA00	0.4632
1b5bA00	0.8703
1b5gH01	4.3855
1b5gH02	0.3056
1b5hA01	0.0568
1b5hA02	0.022
1b5hA03	0.1912
1b5iA01	0.069
1b5iA02	0.0044
1b5iA03	0.2724
1b5jA01	0.1985
1b5jA02	0.0132
1b5jA03	0.2516
1b5qA01	0.1437
1b5qA02	0.3511
1b5qB01	0.1927
1b5qB02	0.1188
1b5qC01	0.4099
1b5qC02	0.1291
1b5tA00	0.4675
1b5tB00	0.5046
1b5tC00	0.3987
1b5uA00	0.3706
1b5vA00	0.1675
1b5wA00	0.1924
1b5xA00	0.5435
1b5yA00	0.3752
1b5zA00	0.5518
1b5zB00	0.5866
1b62A01	0.2212
1b62A02	0.3586
1b63A01	0.1312
1b63A02	0.256
1b68A00	0.5684
1b6aA01	0.0068
1b6aA02	0.1833
1b6cA00	0.3125
1b6cB01	0.4258
1b6cB02	1.2186
1b6cC00	0.2992
1b6cD01	0.4257
1b6cD02	1.2185
1b6cE00	0.3015
1b6cF01	0.4258
1b6cF02	1.2188
1b6cG00	0.3016
1b6cH01	0.4259
1b6cH02	1.2186
1b6fA00	3.2416
1b6gA00	0.0034
1b6hA01	0.0575
1b6hA02	0.0134
1b6hA03	0.2263
1b6qA00	4.5145
1b6tA00	1.2032
1b6tB00	0.2913
1b6vA00	0.2526
1b6vB00	0.2285
1b71A01	0.4549
1b71A02	0.1799
1b75A00	2.6004
1b7hA01	0.1145
1b7hA02	0.0254
1b7hA03	0.1206
1b7lA00	0.3894
1b7mA00	0.2365
1b7nA00	0.3786
1b7oA00	0.3704
1b7pA00	0.3032
1b7qA00	0.436
1b7rA00	0.3965
1b7sA00	0.3982
1b7tA02	0.3566
1b7tA04	2.7751
1b7tY01	0.3831
1b7tY02	0.2637
1b7tZ01	0.4564
1b7tZ02	0.2995
1b7xB01	4.2976
1b7xB02	0.3957
1b86A00	0.2594
1b86B00	0.1496
1b86C00	0.1947
1b86D00	0.2572
1b89A00	0.5407
1b8eA00	4.8836
1b8jA00	0.2471
1b8jB00	0.2828
1b8nA00	0.331
1b8oA00	0.4464
1b8qA00	4.4825
1b8sA01	0.3752
1b8sA02	0.1699
1b8xA01	0.7114
1b8xA02	0.1643
1b8yA00	0.8431
1b90A01	2.5344
1b90A02	0.2772
1b94A00	0.4791
1b94B00	1.8
1b95A00	0.4054
1b95B00	1.7856
1b96A00	0.3139
1b96B00	1.8182
1b97A00	0.185
1b97B00	1.7782
1b99A00	0.2422
1b99B00	0.1652
1b99C00	0.1827
1b99D00	0.1439
1b99E00	0.1441
1b99F00	0.1347
1b9cA00	0.765
1b9cB00	0.7136
1b9cC00	0.8496
1b9cD00	0.8245
1b9gA00	5.4869
1b9jA01	0.1216
1b9jA02	0.0086
1b9jA03	0.2346
1b9kA01	0.4258
1b9kA02	0.3058
1b9xA00	4.4979
1b9xB00	0.412
1b9yA00	4.4477
1b9yB00	0.5125
1b9zA01	0.6093
1b9zA02	0.3286
1ba0A01	0.595
1ba0A02	0.2742
1ba0A03	0.2797
1ba0A04	0.3054
1ba1A01	0.5663
1ba1A02	0.1487
1ba1A03	0.257
1ba1A04	0.1716
1ba3A01	3.5135
1ba3A02	0.6137
1ba3A03	0.4229
1ba4A00	14.7054
1ba5A00	0.5447
1ba8B01	4.3548
1ba8B02	0.4414
1ba9A00	0.8128
1babA00	0.2376
1babB00	0.5264
1babC00	0.0199
1babD00	0.3304
1bakA00	4.9862
1balA00	3.9037
1banA00	0.1299
1banB00	0.2275
1banC00	0.205
1baoA00	0.3229
1baoB00	0.4763
1baoC00	0.3073
1bapA01	0.0272
1bapA02	0.2694
1basA00	0.4212
1bavA00	0.8675
1bavB00	0.4217
1bavC00	0.8492
1bavD00	0.3035
1bayA01	0.432
1bayA02	0.321
1bayB01	0.2789
1bayB02	0.3188
1bb0B01	4.3581
1bb0B02	0.3243
1bb3A00	0.1446
1bb3B00	0.168
1bb4A00	0.2796
1bb4B00	0.2982
1bb5A00	0.1447
1bb5B00	0.283
1bbbA00	0.3471
1bbbB00	0.3523
1bbbC00	0.4114
1bbbD00	0.1831
1bbcA00	2.0162
1bbdL01	0.6749
1bbdL02	0.507
1bbjB02	0.5695
1bbjH02	0.5695
1bbnA00	0.6507
1bbrE00	0.4097
1bbrH00	0.4243
1bbrK01	0.7451
1bbrK02	0.6542
1bbrN01	0.5632
1bbrN02	0.4574
1bbsA01	1.4899
1bbsA02	0.2597
1bbsB01	1.4899
1bbsB02	0.2595
1bbxC00	1.7303
1bbxD00	1.7307
1bbyA00	1.4007
1bbzA00	0.2853
1bbzC00	0.2575
1bbzE00	0.2281
1bbzG00	0.2333
1bc0A01	0.2672
1bc0A02	0.1473
1bc0A03	0.3117
1bc0A04	0.244
1bc1A01	0.3316
1bc1A02	0.7488
1bc1A03	0.1122
1bc1A04	0.2486
1bc2A00	0.5661
1bc2B00	0.1696
1bc3A01	0.2369
1bc3A02	0.2408
1bc3A03	0.3997
1bc3A04	0.2061
1bccA01	0.4835
1bccA02	0.7129
1bccB01	0.4205
1bccB02	4.1737
1bccC00	0.4418
1bccD01	0.3516
1bccD02	0.4271
1bccE01	0.6072
1bccE02	0.5355
1bccF00	0.415
1bccG00	0.3418
1bccH00	0.4177
1bccJ00	0.2641
1bcdA00	0.3254
1bcfA00	0.3951
1bcfB00	0.3954
1bcfC00	0.3956
1bcfD00	0.3953
1bcfE00	0.3953
1bcfF00	0.3955
1bcfG00	0.3951
1bcfH00	0.3954
1bcfI00	0.3951
1bcfJ00	0.3955
1bcfK00	0.3956
1bcfL00	0.3955
1bckA00	0.394
1bcnA00	0.6107
1bctA00	16.9032
1bcuH01	4.2298
1bcuH02	0.2755
1bcwA01	0.3362
1bcwA02	0.1459
1bcwA03	0.4073
1bcwA04	0.3028
1bcxA00	0.2629
1bcyA01	0.2507
1bcyA02	0.1704
1bcyA03	0.3821
1bcyA04	0.3448
1bczA01	0.323
1bczA02	0.2936
1bczA03	0.4022
1bczA04	0.3609
1bd0A01	0.0459
1bd0A02	0.1644
1bd0B01	0.3108
1bd0B02	0.4894
1bd2A01	0.4063
1bd2A02	0.2235
1bd2B00	0.5716
1bd2D01	17.6899
1bdaA01	0.6221
1bdaA02	0.3324
1bdaB01	0.4681
1bdaB02	0.3478
1bdcA00	1.3796
1bddA00	1.2819
1bdfA01	1.2089
1bdfA02	0.5929
1bdfB01	0.5812
1bdfB02	0.5191
1bdfC01	0.5193
1bdfC02	0.9691
1bdfD01	0.8344
1bdfD02	0.6894
1bdhA01	0.2298
1bdhA02	0.2505
1bdhA03	0.4412
1bdiA01	0.2276
1bdiA02	0.2865
1bdiA03	0.5119
1bdjA00	0.3327
1bduA00	0.512
1be0A00	0.0629
1be3A01	0.6473
1be3A02	0.4926
1be3B01	0.5584
1be3B02	0.7257
1be3C00	0.6218
1be3D01	0.2021
1be3D02	8.3767
1be3E01	0.3899
1be3E02	0.364
1be3F00	0.525
1be3G00	0.9809
1be3H00	0.9172
1be3J00	0.2693
1be6A00	0.5897
1be7A00	0.2917
1be8A00	0.5101
1be9A00	4.9567
1bebA00	0.2001
1bebB00	0.4725
1beeA00	0.4888
1bejA01	0.409
1bejA02	0.4595
1bekA01	0.4196
1bekA02	0.4486
1belA00	0.2605
1bemA01	0.3794
1bemA02	3.9178
1bepA01	0.4025
1bepA02	0.3984
1beqA01	0.4244
1beqA02	4.1983
1besA01	0.3869
1besA02	4.2576
1beuA00	1.918
1beuB01	0.1701
1beuB02	0.4506
1bexA00	0.1654
1bexB00	0.157
1beyH01	9.8972
1beyH02	0.3809
1beyL01	0.3531
1beyL02	0.4384
1bezA00	0.0836
1bf3A01	0.0669
1bf3A02	2.2821
1bf8A01	3.0039
1bf8A02	0.5925
1bf9A00	0.4694
1bfbA00	0.3211
1bfcA00	0.5247
1bfdA01	0.0199
1bfdA02	0.0359
1bfdA03	0.0478
1bfeA00	4.5596
1bffA00	0.1782
1bfgA00	0.3516
1bfiA00	2.5657
1bfjA00	1.5628
1bfkA00	0.8228
1bfnA00	2.1251
1bfpA00	0.7666
1bfrA00	0.5928
1bfrB00	0.5987
1bfrC00	0.593
1bfrD00	0.5988
1bfrE00	0.5927
1bfrF00	0.599
1bfrG00	0.5928
1bfrH00	0.5987
1bfrI00	0.593
1bfrJ00	0.599
1bfrK00	0.5927
1bfrL00	0.5988
1bfrM00	0.5931
1bfrN00	0.5988
1bfrO00	0.5923
1bfrP00	0.5989
1bfrQ00	0.5942
1bfrR00	0.5991
1bfrS00	0.5921
1bfrT00	0.599
1bfrU00	0.593
1bfrV00	0.5985
1bfrW00	0.5923
1bfrX00	0.5986
1bfsA00	0.7237
1bftA00	0.5656
1bftB00	0.2383
1bfuA00	0.4952
1bfvL00	0.6781
1bfxA00	0.6516
1bfyA00	0.4566
1bg0A01	0
1bg0A02	0.4229
1bg2A00	5.0257
1bg5A01	0.3056
1bg5A02	0.2222
1bgbA00	0.1968
1bgbB00	3.389
1bgiA00	0.2486
1bgjA01	0.3777
1bgjA02	2.3382
1bgnA01	0.0812
1bgnA02	2.2828
1bgoA00	0.2112
1bgqA00	9.2533
1bgsA00	0.4645
1bgsB00	0.3759
1bgsC00	0.1781
1bgsE00	0.4603
1bgsF00	0.4143
1bgsG00	0.16
1bgxT01	8.606
1bgxT02	5.7285
1bgxT03	0.463
1bgxT04	5.7168
1bgxT05	0.5289
1bgxT06	0.433
1bgyA01	0.6461
1bgyA02	0.4695
1bgyB01	0.5282
1bgyB02	0.5217
1bgyC00	0.6
1bgyD01	0.2384
1bgyD02	8.4026
1bgyE00	0.3739
1bgyF00	0.4662
1bgyG00	1.0526
1bgyH00	1.3426
1bgyJ00	0.2732
1bgyM01	0.6466
1bgyM02	0.5671
1bgyN01	0.5294
1bgyN02	0.5408
1bgyO00	0.5755
1bgyP01	0.2393
1bgyP02	8.394
1bgyQ01	0.2329
1bgyQ02	0.4244
1bgyR00	0.4671
1bgyS00	1.0503
1bgyT00	1.3442
1bgyV00	0.2982
1bh2A01	0.3781
1bh2A02	0.6906
1bh5A00	0.336
1bh5B00	0.2445
1bh5C00	0.3334
1bh5D00	0.2642
1bh8A00	0.2197
1bh8B00	0.5029
1bh9A00	0.4768
1bh9B00	0.7106
1bhaA00	2.3519
1bhbA00	2.6788
1bhcA00	0.1891
1bhcB00	0.2307
1bhcC00	0.1856
1bhcD00	0.1729
1bhcE00	0.2214
1bhcF00	0.2129
1bhcG00	0.1896
1bhcH00	0.1783
1bhcI00	0.2359
1bhcJ00	0.1809
1bhfA00	0.2821
1bhhA00	0.59
1bhhB00	0.5393
1bhjA01	3.5312
1bhjA02	0.3533
1bhjB01	3.4679
1bhjB02	0.44
1bho100	0.6798
1bho200	0.2922
1bhq100	0.5575
1bhq200	0.1768
1bhsA00	0.5726
1bhtA01	0.2447
1bhtA02	0.2587
1bhtB01	0.2512
1bhtB02	0.4195
1bhxB00	0.5231
1bhxF00	2.8204
1bhzA00	0.2114
1bi0A01	0.4529
1bi0A02	0.2208
1bi0A03	0.9022
1bi1A01	0.3735
1bi1A02	0.2691
1bi1A03	0.5904
1bi2A01	0.3399
1bi2A02	0.2806
1bi2A03	0.9169
1bi2B01	0.3194
1bi2B02	0.1994
1bi3A01	0.3313
1bi3A02	0.2166
1bi3A03	0.896
1bi3B01	0.4161
1bi3B02	0.1335
1bi5A01	0.4585
1bi5A02	0.4112
1bi7A01	0.5146
1bi7A02	5.8472
1bi8A01	0.6005
1bi8A02	5.6791
1bi8C01	0.6006
1bi8C02	5.6791
1bicA00	0.2334
1bidA00	0.4802
1biiA01	0.3697
1biiA02	0.3687
1biiB00	0.5929
1bijA00	2.7689
1bijB00	0.454
1bijC00	0.233
1bijD00	0.7155
1bikA00	0.5269
1bilA01	1.4708
1bilA02	0.2892
1bilB01	1.5185
1bilB02	0.2395
1bimA01	1.4649
1bimA02	0.6143
1bimB01	1.5097
1bimB02	0.5891
1bioA01	0.3177
1bioA02	0.2637
1biqA00	0.3452
1biqB00	0.4611
1birA00	0.2277
1birB00	0.4838
1bitA01	0.5482
1bitA02	0.2117
1biwA00	0.7111
1biwB00	0.8228
1bixA00	0.7085
1bj1V00	0.3803
1bj1W00	0.1895
1bj5A01	0.2055
1bj5A02	0.2291
1bj5A03	0.3005
1bj5A04	0.3902
1bj5A05	0.2892
1bj5A06	0.466
1bj9A01	0.3858
1bj9A02	0.4529
1bjeA00	0.3845
1bjgA00	0.248
1bjkA01	0.799
1bjkA02	0.1626
1bjpA00	0.2633
1bjpB00	0.274
1bjpC00	0.2193
1bjpD00	0.206
1bjpE00	0.2928
1bjrE00	0.2582
1bjuA01	0.159
1bjuA02	0.1221
1bjvA01	0.1314
1bjvA02	0.0867
1bjxA00	1.1533
1bjzA01	0.361
1bjzA02	0.554
1bk0A00	0.4264
1bk2A00	0.1929
1bk5A00	0.6916
1bk5B00	0.7855
1bk6A00	0.8352
1bk6B00	0.4249
1bkaA01	0.3519
1bkaA02	0.3038
1bkaA03	0.2985
1bkaA04	0.1272
1bkcA00	0.4329
1bkcC00	2.4623
1bkcE00	0.6073
1bkcI00	0.541
1bkdR00	2.4264
1bkdS01	0.611
1bkdS02	0.3865
1bkeA01	0.21
1bkeA02	0.2253
1bkeA03	0.7084
1bkeA04	0.394
1bkeA05	0.2884
1bkeA06	0.3694
1bkfA00	0.6939
1bknA01	6.516
1bknA02	0.5953
1bknB01	5.7056
1bknB02	0.4259
1bksA00	2.7485
1bksB01	0.2996
1bksB02	0.5121
1bkwA01	0.285
1bkwA02	2.3078
1bkxA01	0.3561
1bkxA02	0.5116
1bkzA00	0.2239
1bkzB00	0.2768
1bl4A00	0.311
1bl4B00	0.4749
1bl5A00	0.1946
1bl6A01	5.086
1bl6A02	3.8433
1bl7A01	5.0867
1bl7A02	3.9409
1bl8A00	0.9954
1bl8B00	0.9945
1bl8C00	0.9945
1bl8D00	0.9944
1bl9A01	4.9821
1bl9A02	0.2761
1bl9B01	4.9801
1bl9B02	0.2835
